transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost,calculated_amount,amount_difference
T023568,C01371,P0272,2023-01-03 13:47:21,3,27.83,83.49,0,completed,debit_card,0.0,83.49,0.0
T112335,C01827,P0717,2023-01-03 13:47:51,1,23.15,23.15,10,completed,credit_card,8.89,23.15,0.0
T036195,C01577,P0927,2023-01-03 14:04:46,1,27.17,27.17,50,completed,debit_card,7.21,27.17,0.0
T049266,C03153,P0046,2023-01-03 14:37:04,1,142.47,142.47,10,completed,apple_pay,0.0,142.47,0.0
T070789,C03124,P0490,2023-01-03 14:52:44,1,125.15,125.15,0,completed,paypal,0.0,125.15,0.0
T049397,C01073,P0622,2023-01-03 15:04:59,1,76.44,76.44,0,completed,debit_card,0.0,76.44,0.0
T048664,C04452,P0915,2023-01-03 15:10:47,4,77.27,309.08,0,completed,credit_card,0.0,309.08,0.0
T028826,C01335,P0653,2023-01-03 15:19:41,1,43.12,43.12,0,completed,paypal,6.91,43.12,0.0
T114487,C09145,P0308,2023-01-03 15:21:19,1,35.87,35.87,0,completed,google_pay,5.58,35.87,0.0
T064609,C06289,P0272,2023-01-03 15:33:07,1,27.83,27.83,0,completed,credit_card,5.18,27.83,0.0
T101573,C05043,P0321,2023-01-03 15:39:42,1,19.76,19.76,50,completed,paypal,7.46,19.76,0.0
T049510,C07439,P0828,2023-01-03 15:40:59,1,144.76,144.76,0,completed,credit_card,0.0,144.76,0.0
T065707,C08427,P0511,2023-01-03 15:52:38,1,46.06,46.06,15,completed,credit_card,8.68,46.06,0.0
T096980,C01230,P0109,2023-01-03 16:22:46,1,38.95,38.95,10,completed,credit_card,6.38,38.95,0.0
T007325,C08112,P0534,2023-01-03 16:47:03,1,10.83,10.83,10,completed,debit_card,4.86,10.83,0.0
T026201,C06455,P0971,2023-01-03 16:59:07,1,258.08,258.08,0,completed,credit_card,0.0,258.08,0.0
T087496,C01048,P0286,2023-01-03 17:12:37,1,27.33,27.33,30,completed,credit_card,8.05,27.33,0.0
T031345,C06526,P0075,2023-01-03 17:20:15,1,8.0,8.0,30,completed,google_pay,5.17,8.0,0.0
T109726,C02166,P0988,2023-01-03 18:22:33,1,17.14,17.14,0,completed,apple_pay,9.58,17.14,0.0
T043272,C02564,P0164,2023-01-03 18:49:40,1,25.76,25.76,0,completed,debit_card,8.68,25.76,0.0
T045928,C08144,P0314,2023-01-03 18:53:19,1,27.22,27.22,10,completed,debit_card,4.53,27.22,0.0
T114496,C09151,P0084,2023-01-03 18:59:40,1,10.27,10.27,20,completed,apple_pay,6.63,10.27,0.0
T027717,C03420,P0497,2023-01-03 19:06:54,1,19.79,19.79,0,completed,apple_pay,5.06,19.79,0.0
T050162,C04306,P0400,2023-01-03 19:49:26,1,10.57,10.57,0,completed,credit_card,9.76,10.57,0.0
T069417,C00946,P0139,2023-01-03 20:06:33,1,27.83,27.83,0,completed,credit_card,6.4,27.83,0.0
T064837,C03075,P0391,2023-01-03 20:53:44,1,73.11,73.11,0,completed,credit_card,0.0,73.11,0.0
T029298,C06545,P0826,2023-01-03 21:43:59,1,8.93,8.93,25,completed,credit_card,7.82,8.93,0.0
T000247,C01283,P0136,2023-01-03 21:55:11,1,110.43,110.43,0,completed,credit_card,0.0,110.43,0.0
T101058,C05640,P0664,2023-01-03 22:28:21,1,9.85,9.85,0,completed,credit_card,6.74,9.85,0.0
T068760,C01656,P0745,2023-01-03 22:46:38,1,105.02,105.02,0,completed,credit_card,0.0,105.02,0.0
T083844,C05557,P0139,2023-01-03 23:38:22,1,27.83,27.83,0,completed,google_pay,6.58,27.83,0.0
T018137,C07740,P0562,2023-01-03 23:42:34,1,98.63,98.63,0,completed,google_pay,0.0,98.63,0.0
T057228,C04837,P0661,2023-01-03 23:54:10,1,42.72,42.72,0,completed,credit_card,7.25,42.72,0.0
T099308,C00615,P0161,2023-01-03 23:57:35,1,31.46,31.46,20,completed,credit_card,4.26,31.46,0.0
T059079,C04312,P0347,2023-01-04 00:07:38,3,121.39,364.17,0,completed,google_pay,0.0,364.17,0.0
T058025,C00212,P0791,2023-01-04 00:16:24,3,50.01,150.03,0,completed,credit_card,0.0,150.03,0.0
T114458,C08554,P0747,2023-01-04 00:41:59,2,10.47,20.94,0,completed,debit_card,6.76,20.94,0.0
T067822,C08184,P0804,2023-01-04 00:46:32,1,10.01,10.01,0,completed,credit_card,9.36,10.01,0.0
T087073,C02527,P0972,2023-01-04 00:46:57,4,54.58,218.32,0,completed,credit_card,0.0,218.32,0.0
T033130,C03420,P0205,2023-01-04 00:51:05,1,17.21,17.21,0,completed,credit_card,9.6,17.21,0.0
T116847,C02456,P0195,2023-01-04 01:22:30,1,32.87,32.87,0,completed,credit_card,6.54,32.87,0.0
T051510,C05787,P0146,2023-01-04 01:33:34,1,20.43,20.43,0,completed,credit_card,5.93,20.43,0.0
T028408,C05335,P0444,2023-01-04 01:36:13,1,14.64,14.64,0,completed,paypal,9.47,14.64,0.0
T108154,C04530,P0693,2023-01-04 02:18:12,1,12.98,12.98,5,completed,credit_card,5.45,12.98,0.0
T087747,C01426,P0624,2023-01-04 02:19:25,1,13.76,13.76,0,completed,debit_card,9.04,13.76,0.0
T066468,C04993,P0085,2023-01-04 02:27:15,2,9.44,18.88,0,completed,debit_card,9.69,18.88,0.0
T101860,C06053,P0006,2023-01-04 02:28:33,1,43.06,43.06,0,completed,debit_card,4.48,43.06,0.0
T056866,C05728,P0259,2023-01-04 02:53:06,1,88.17,88.17,0,completed,google_pay,0.0,88.17,0.0
T095760,C00905,P0492,2023-01-04 03:21:38,1,50.4,50.4,0,completed,paypal,0.0,50.4,0.0
T025837,C08354,P0458,2023-01-04 03:58:59,1,12.92,12.92,0,completed,debit_card,8.65,12.92,0.0
T056262,C08592,P0528,2023-01-04 04:01:15,1,18.87,18.87,0,completed,google_pay,4.56,18.87,0.0
T029915,C07532,P0648,2023-01-04 04:27:48,1,41.16,41.16,0,completed,debit_card,6.45,41.16,0.0
T052430,C07950,P0727,2023-01-04 04:42:51,1,115.78,115.78,0,completed,credit_card,0.0,115.78,0.0
T026334,C05961,P0221,2023-01-04 04:58:34,1,73.06,73.06,0,completed,debit_card,0.0,73.06,0.0
T111449,C02237,P0510,2023-01-04 05:06:36,1,14.8,14.8,0,completed,credit_card,6.99,14.8,0.0
T055491,C06902,P0206,2023-01-04 05:13:24,1,61.45,61.45,0,completed,debit_card,0.0,61.45,0.0
T022798,C03903,P0575,2023-01-04 05:29:19,2,20.99,41.98,0,completed,debit_card,4.77,41.98,0.0
T026039,C02561,P0126,2023-01-04 05:35:19,1,41.36,41.36,25,completed,credit_card,5.51,41.36,0.0
T068173,C09618,P0008,2023-01-04 05:45:48,1,11.01,11.01,40,completed,debit_card,5.28,11.01,0.0
T052603,C02825,P0053,2023-01-04 05:50:14,2,96.65,193.3,0,completed,credit_card,0.0,193.3,0.0
T095276,C05437,P0012,2023-01-04 06:18:27,5,75.31,376.55,0,completed,paypal,0.0,376.55,0.0
T053828,C06148,P0648,2023-01-04 06:20:54,2,41.16,82.32,0,completed,debit_card,0.0,82.32,0.0
T099892,C04348,P0574,2023-01-04 06:28:27,1,19.59,19.59,0,completed,paypal,8.39,19.59,0.0
T075527,C02157,P0212,2023-01-04 06:48:29,1,172.16,172.16,5,completed,debit_card,0.0,172.16,0.0
T002301,C01225,P0549,2023-01-04 07:28:12,1,317.92,317.92,10,completed,credit_card,0.0,317.92,0.0
T041424,C04948,P0614,2023-01-04 07:33:05,1,59.82,59.82,5,completed,apple_pay,0.0,59.82,0.0
T095233,C07606,P0758,2023-01-04 07:33:14,2,279.58,559.16,0,completed,paypal,0.0,559.16,0.0
T023419,C08476,P0176,2023-01-04 08:10:26,2,154.57,309.14,0,completed,bank_transfer,0.0,309.14,0.0
T010323,C09483,P0063,2023-01-04 08:31:33,1,22.74,22.74,0,completed,apple_pay,8.71,22.74,0.0
T000434,C07924,P0718,2023-01-04 08:47:38,1,36.95,36.95,0,completed,paypal,5.11,36.95,0.0
T020088,C09960,P0002,2023-01-04 09:30:50,1,51.45,51.45,0,completed,paypal,0.0,51.45,0.0
T084362,C01529,P0057,2023-01-04 10:40:27,1,196.18,196.18,20,completed,debit_card,0.0,196.18,0.0
T005399,C04631,P0781,2023-01-04 10:42:57,1,40.1,40.1,25,completed,credit_card,4.33,40.1,0.0
T064426,C04484,P0676,2023-01-04 11:05:27,1,86.48,86.48,5,completed,paypal,0.0,86.48,0.0
T103241,C07279,P0350,2023-01-04 11:09:14,1,32.57,32.57,0,completed,bank_transfer,8.6,32.57,0.0
T032406,C03955,P0300,2023-01-04 11:11:30,1,8.25,8.25,50,completed,credit_card,8.21,8.25,0.0
T070517,C03002,P0751,2023-01-04 11:25:41,2,31.32,62.64,0,completed,apple_pay,0.0,62.64,0.0
T016839,C09833,P0610,2023-01-04 11:27:28,1,50.79,50.79,0,completed,google_pay,0.0,50.79,0.0
T054156,C03371,P0190,2023-01-04 11:59:03,2,58.5,117.0,0,completed,credit_card,0.0,117.0,0.0
T099859,C06754,P0481,2023-01-04 12:09:55,1,18.91,18.91,0,completed,apple_pay,7.47,18.91,0.0
T104283,C00912,P0747,2023-01-04 12:21:37,1,10.47,10.47,0,completed,credit_card,8.53,10.47,0.0
T109714,C06432,P0687,2023-01-04 12:26:08,1,33.56,33.56,10,completed,apple_pay,5.41,33.56,0.0
T033985,C02244,P0267,2023-01-04 12:26:29,1,117.13,117.13,0,completed,credit_card,0.0,117.13,0.0
T072948,C09802,P0675,2023-01-04 12:51:52,1,15.5,15.5,0,completed,paypal,9.75,15.5,0.0
T029568,C07168,P0204,2023-01-04 12:55:47,1,22.48,22.48,0,completed,debit_card,8.94,22.48,0.0
T078817,C02828,P0372,2023-01-04 13:07:30,1,5.08,5.08,50,completed,debit_card,8.97,5.08,0.0
T037138,C03068,P0630,2023-01-04 13:14:25,1,6.85,6.85,0,completed,credit_card,5.22,6.85,0.0
T109028,C00366,P0253,2023-01-04 13:31:33,1,21.21,21.21,0,completed,credit_card,4.13,21.21,0.0
T080026,C07993,P0831,2023-01-04 13:31:37,1,25.17,25.17,0,completed,credit_card,5.97,25.17,0.0
T025360,C03077,P0641,2023-01-04 14:06:40,1,18.57,18.57,0,completed,debit_card,6.13,18.57,0.0
T011501,C08051,P0013,2023-01-04 14:25:52,1,10.75,10.75,0,completed,credit_card,5.93,10.75,0.0
T022131,C07644,P0099,2023-01-04 14:33:52,1,91.76,91.76,0,completed,credit_card,0.0,91.76,0.0
T094502,C08876,P0502,2023-01-04 14:50:44,1,70.02,70.02,0,completed,apple_pay,0.0,70.02,0.0
T058630,C04491,P0077,2023-01-04 14:54:34,1,38.84,38.84,0,completed,google_pay,6.46,38.84,0.0
T115984,C01598,P0895,2023-01-04 14:55:56,1,68.31,68.31,5,completed,credit_card,0.0,68.31,0.0
T059106,C07526,P0809,2023-01-04 15:03:41,1,198.87,198.87,0,completed,debit_card,0.0,198.87,0.0
T037626,C08867,P0385,2023-01-04 15:07:05,1,24.62,24.62,50,completed,debit_card,6.15,24.62,0.0
T029080,C09439,P0538,2023-01-04 15:15:43,1,10.66,10.66,50,completed,credit_card,9.22,10.66,0.0
T104808,C02524,P0330,2023-01-04 15:34:42,3,49.73,149.19,0,completed,google_pay,0.0,149.19,0.0
T029309,C08549,P0193,2023-01-04 15:41:04,1,20.08,20.08,0,completed,credit_card,9.86,20.08,0.0
T051855,C00218,P0035,2023-01-04 16:03:12,1,45.2,45.2,25,completed,credit_card,6.07,45.2,0.0
T017515,C00023,P0745,2023-01-04 17:15:12,1,105.02,105.02,0,completed,apple_pay,0.0,105.02,0.0
T030643,C09956,P0490,2023-01-04 17:20:24,1,125.15,125.15,0,completed,apple_pay,0.0,125.15,0.0
T117694,C09436,P0785,2023-01-04 17:36:04,1,43.44,43.44,0,completed,apple_pay,6.97,43.44,0.0
T018483,C00289,P0779,2023-01-04 18:20:16,1,19.82,19.82,20,completed,google_pay,6.41,19.82,0.0
T036867,C06737,P0678,2023-01-04 18:57:16,1,96.75,96.75,0,completed,bank_transfer,0.0,96.75,0.0
T035907,C06178,P0348,2023-01-04 19:14:40,1,144.85,144.85,0,completed,credit_card,0.0,144.85,0.0
T005977,C04852,P0452,2023-01-04 19:51:18,1,24.01,24.01,0,completed,bank_transfer,6.22,24.01,0.0
T090511,C03423,P0942,2023-01-04 19:51:55,1,55.09,55.09,0,completed,credit_card,0.0,55.09,0.0
T031991,C09801,P0252,2023-01-04 20:06:48,1,23.9,23.9,30,completed,paypal,9.54,23.9,0.0
T067668,C07049,P0575,2023-01-04 20:23:50,1,20.99,20.99,0,completed,credit_card,5.45,20.99,0.0
T074271,C00848,P0399,2023-01-04 20:35:54,1,38.63,38.63,0,completed,debit_card,5.55,38.63,0.0
T037264,C02303,P0412,2023-01-04 21:32:48,1,10.07,10.07,0,completed,debit_card,4.69,10.07,0.0
T022676,C00773,P0376,2023-01-04 21:33:51,1,66.42,66.42,5,completed,paypal,0.0,66.42,0.0
T117883,C00311,P0548,2023-01-04 22:16:00,1,51.28,51.28,0,completed,debit_card,0.0,51.28,0.0
T080752,C09283,P0066,2023-01-04 22:16:49,1,18.93,18.93,0,completed,paypal,9.01,18.93,0.0
T111369,C05016,P0983,2023-01-04 22:34:55,1,34.24,34.24,50,completed,credit_card,5.67,34.24,0.0
T084564,C07797,P0286,2023-01-04 23:03:38,2,27.33,54.67,30,completed,credit_card,0.0,54.66,0.010000000000005116
T061700,C01315,P0131,2023-01-04 23:13:31,1,4.73,4.73,30,completed,credit_card,4.82,4.73,0.0
T012621,C03935,P0413,2023-01-04 23:25:33,5,27.69,138.45,0,completed,debit_card,0.0,138.45000000000002,-2.842170943040401e-14
T024044,C04734,P0108,2023-01-04 23:56:46,4,6.97,27.88,0,completed,debit_card,6.41,27.88,0.0
T087720,C00815,P0903,2023-01-04 23:59:25,2,12.24,24.48,0,completed,apple_pay,9.15,24.48,0.0
T113348,C02272,P0251,2023-01-05 00:07:14,1,32.15,32.15,0,completed,bank_transfer,9.13,32.15,0.0
T033060,C08191,P0135,2023-01-05 00:34:04,1,147.99,147.99,20,completed,credit_card,0.0,147.99,0.0
T042305,C06523,P0472,2023-01-05 00:46:06,1,19.03,19.03,0,completed,paypal,8.95,19.03,0.0
T038202,C04174,P0344,2023-01-05 00:52:48,1,59.45,59.45,25,completed,google_pay,0.0,59.45,0.0
T076457,C01657,P0727,2023-01-05 01:39:25,2,115.78,231.56,0,completed,debit_card,0.0,231.56,0.0
T043012,C09542,P0329,2023-01-05 01:40:29,1,23.5,23.5,0,completed,debit_card,6.46,23.5,0.0
T008653,C00349,P0216,2023-01-05 01:42:14,1,29.32,29.32,0,completed,apple_pay,4.11,29.32,0.0
T075729,C04321,P0778,2023-01-05 01:47:50,1,86.19,86.19,0,completed,credit_card,0.0,86.19,0.0
T116313,C03013,P0693,2023-01-05 01:52:32,1,12.98,12.98,5,completed,paypal,4.22,12.98,0.0
T040074,C09072,P0267,2023-01-05 02:23:16,1,117.13,117.13,0,completed,google_pay,0.0,117.13,0.0
T105770,C02053,P0940,2023-01-05 02:40:46,1,70.61,70.61,15,completed,debit_card,0.0,70.61,0.0
T044900,C06709,P0657,2023-01-05 03:27:39,1,76.55,76.55,0,completed,debit_card,0.0,76.55,0.0
T053127,C01082,P0032,2023-01-05 03:50:03,1,16.64,16.64,15,completed,credit_card,5.37,16.64,0.0
T020097,C08608,P0548,2023-01-05 05:02:49,1,51.28,51.28,0,completed,apple_pay,0.0,51.28,0.0
T073984,C02422,P0828,2023-01-05 05:06:13,1,144.76,144.76,0,completed,credit_card,0.0,144.76,0.0
T112491,C02435,P0900,2023-01-05 05:06:52,1,85.41,85.41,30,completed,credit_card,0.0,85.41,0.0
T070126,C06427,P0031,2023-01-05 05:08:41,1,37.01,37.01,15,completed,credit_card,6.34,37.01,0.0
T013689,C00435,P0044,2023-01-05 05:41:49,1,24.5,24.5,20,completed,credit_card,6.29,24.5,0.0
T063708,C06713,P0371,2023-01-05 05:51:53,1,154.84,154.84,40,completed,paypal,0.0,154.84,0.0
T015319,C04489,P0508,2023-01-05 05:59:18,1,62.24,62.24,0,completed,apple_pay,0.0,62.24,0.0
T021136,C05305,P0002,2023-01-05 06:31:43,2,51.45,102.9,0,completed,debit_card,0.0,102.9,0.0
T090518,C09585,P0113,2023-01-05 06:49:13,1,17.76,17.76,0,completed,debit_card,6.88,17.76,0.0
T007850,C05581,P0623,2023-01-05 07:58:18,1,29.59,29.59,0,completed,credit_card,9.48,29.59,0.0
T082756,C05317,P0256,2023-01-05 07:58:47,1,7.16,7.16,30,completed,apple_pay,6.58,7.16,0.0
T036429,C01240,P0468,2023-01-05 08:22:29,1,103.12,103.12,0,completed,paypal,0.0,103.12,0.0
T107107,C04680,P0507,2023-01-05 08:25:51,1,26.71,26.71,5,completed,apple_pay,4.76,26.71,0.0
T049605,C07490,P0423,2023-01-05 08:30:00,1,14.93,14.93,0,completed,credit_card,8.51,14.93,0.0
T025616,C07056,P0178,2023-01-05 08:44:16,1,370.61,370.61,0,completed,credit_card,0.0,370.61,0.0
T086754,C07266,P0177,2023-01-05 08:48:10,1,56.21,56.21,10,completed,bank_transfer,0.0,56.21,0.0
T105977,C04973,P0131,2023-01-05 09:14:24,3,4.73,14.2,30,completed,credit_card,6.71,14.190000000000001,0.00999999999999801
T110794,C05860,P0991,2023-01-05 09:20:00,1,33.23,33.23,0,completed,google_pay,6.11,33.23,0.0
T102846,C08595,P0084,2023-01-05 09:20:02,1,10.27,10.27,20,completed,paypal,6.55,10.27,0.0
T046800,C06135,P0447,2023-01-05 09:20:57,2,71.92,143.85,50,completed,paypal,0.0,143.84,0.009999999999990905
T101935,C09062,P0502,2023-01-05 10:09:01,1,70.02,70.02,0,completed,credit_card,0.0,70.02,0.0
T006897,C08119,P0408,2023-01-05 10:09:58,1,63.98,63.98,0,completed,debit_card,0.0,63.98,0.0
T066671,C08472,P0582,2023-01-05 10:21:25,1,141.74,141.74,0,completed,credit_card,0.0,141.74,0.0
T107954,C02670,P0505,2023-01-05 10:23:33,1,103.35,103.35,20,completed,credit_card,0.0,103.35,0.0
T039778,C06564,P0411,2023-01-05 10:39:17,1,24.03,24.03,0,completed,paypal,5.23,24.03,0.0
T080388,C03160,P0165,2023-01-05 11:11:50,1,32.93,32.93,0,completed,credit_card,8.18,32.93,0.0
T019434,C05763,P0577,2023-01-05 11:16:29,2,102.61,205.22,0,completed,credit_card,0.0,205.22,0.0
T060131,C02000,P0576,2023-01-05 12:03:39,1,42.41,42.41,0,completed,paypal,9.68,42.41,0.0
T041999,C02995,P0301,2023-01-05 12:15:25,1,34.47,34.47,0,completed,paypal,9.01,34.47,0.0
T021007,C02832,P0961,2023-01-05 12:26:49,1,14.01,14.01,0,completed,debit_card,6.3,14.01,0.0
T095699,C07957,P0759,2023-01-05 12:56:38,1,44.66,44.66,10,completed,credit_card,4.74,44.66,0.0
T038813,C06596,P0971,2023-01-05 13:00:57,1,258.08,258.08,0,completed,paypal,0.0,258.08,0.0
T010207,C01338,P0466,2023-01-05 13:09:32,1,48.14,48.14,0,completed,paypal,6.56,48.14,0.0
T013213,C07797,P0269,2023-01-05 13:10:29,2,27.11,54.22,20,completed,apple_pay,0.0,54.22,0.0
T048104,C08606,P0346,2023-01-05 13:39:55,1,9.4,9.4,40,completed,credit_card,5.8,9.4,0.0
T067854,C06724,P0076,2023-01-05 13:53:23,1,20.02,20.02,0,completed,paypal,6.48,20.02,0.0
T047507,C09933,P0823,2023-01-05 14:00:48,1,180.65,180.65,0,completed,paypal,0.0,180.65,0.0
T000009,C09155,P0651,2023-01-05 14:17:01,2,11.37,22.74,0,completed,credit_card,7.79,22.74,0.0
T075438,C06542,P0376,2023-01-05 14:36:51,1,66.42,66.42,5,completed,credit_card,0.0,66.42,0.0
T094232,C00742,P0720,2023-01-05 14:38:49,1,20.86,20.86,40,completed,debit_card,9.61,20.86,0.0
T001021,C05171,P0551,2023-01-05 14:45:56,1,30.22,30.22,0,completed,apple_pay,8.76,30.22,0.0
T053849,C03681,P0713,2023-01-05 14:53:43,1,33.26,33.26,0,completed,paypal,6.4,33.26,0.0
T100005,C01661,P0734,2023-01-05 14:54:25,1,312.37,312.37,0,completed,debit_card,0.0,312.37,0.0
T041817,C05889,P0018,2023-01-05 15:05:49,1,93.25,93.25,0,completed,paypal,0.0,93.25,0.0
T052700,C01949,P0531,2023-01-05 15:10:32,1,267.48,267.48,15,completed,apple_pay,0.0,267.48,0.0
T011086,C00055,P0326,2023-01-05 15:21:25,1,81.4,81.4,0,completed,credit_card,0.0,81.4,0.0
T048102,C02994,P0017,2023-01-05 15:24:39,1,70.55,70.55,10,completed,apple_pay,0.0,70.55,0.0
T025939,C00442,P0058,2023-01-05 15:27:11,1,17.8,17.8,0,completed,credit_card,6.79,17.8,0.0
T068320,C05208,P0107,2023-01-05 15:43:31,1,57.5,57.5,0,completed,credit_card,0.0,57.5,0.0
T089761,C00638,P0264,2023-01-05 15:48:01,2,16.47,32.94,0,completed,credit_card,5.94,32.94,0.0
T023258,C00417,P0592,2023-01-05 16:11:00,1,129.37,129.37,0,completed,debit_card,0.0,129.37,0.0
T067258,C04078,P0326,2023-01-05 16:18:00,1,81.4,81.4,0,completed,credit_card,0.0,81.4,0.0
T097092,C03391,P0281,2023-01-05 16:18:44,1,20.35,20.35,0,completed,apple_pay,6.95,20.35,0.0
T028891,C07621,P0134,2023-01-05 16:30:01,1,19.02,19.02,20,completed,paypal,4.16,19.02,0.0
T024991,C07833,P0852,2023-01-05 16:44:38,1,29.25,29.25,0,completed,debit_card,5.93,29.25,0.0
T117847,C03888,P0063,2023-01-05 17:14:33,1,22.74,22.74,0,completed,credit_card,9.0,22.74,0.0
T116415,C01356,P0994,2023-01-05 17:36:17,6,20.61,123.66,25,completed,google_pay,0.0,123.66,0.0
T017001,C07558,P0752,2023-01-05 17:37:16,1,28.37,28.37,0,completed,debit_card,6.45,28.37,0.0
T102898,C01407,P0202,2023-01-05 17:54:36,2,20.12,40.24,0,completed,debit_card,7.16,40.24,0.0
T021739,C03348,P0940,2023-01-05 18:28:04,1,70.61,70.61,15,completed,apple_pay,0.0,70.61,0.0
T043087,C09870,P0117,2023-01-05 18:52:55,1,59.46,59.46,0,completed,paypal,0.0,59.46,0.0
T014022,C08185,P0340,2023-01-05 19:05:33,1,23.88,23.88,20,completed,credit_card,8.98,23.88,0.0
T024454,C05807,P0087,2023-01-05 19:06:27,1,67.02,67.02,0,completed,debit_card,0.0,67.02,0.0
T110665,C03180,P0657,2023-01-05 19:06:34,1,76.55,76.55,0,completed,credit_card,0.0,76.55,0.0
T099666,C05483,P0834,2023-01-05 19:41:07,1,33.69,33.69,0,completed,credit_card,6.67,33.69,0.0
T014452,C03816,P0699,2023-01-05 19:46:35,1,15.27,15.27,0,completed,google_pay,6.18,15.27,0.0
T108803,C08321,P0796,2023-01-05 20:02:06,1,81.28,81.28,0,completed,credit_card,0.0,81.28,0.0
T113656,C02071,P0384,2023-01-05 20:49:24,1,16.5,16.5,0,completed,credit_card,8.98,16.5,0.0
T047339,C08619,P0765,2023-01-05 21:22:12,1,132.15,132.15,0,completed,debit_card,0.0,132.15,0.0
T058159,C06128,P0416,2023-01-05 21:25:17,1,456.5,456.5,0,completed,paypal,0.0,456.5,0.0
T003457,C03865,P0218,2023-01-05 21:40:51,1,87.92,87.92,5,completed,debit_card,0.0,87.92,0.0
T118292,C01944,P0471,2023-01-05 21:51:46,2,42.43,84.86,0,completed,google_pay,0.0,84.86,0.0
T083600,C01858,P0883,2023-01-05 21:55:28,1,20.13,20.13,15,completed,credit_card,8.18,20.13,0.0
T097224,C02474,P0406,2023-01-05 22:08:50,1,14.32,14.32,0,completed,bank_transfer,6.74,14.32,0.0
T095807,C07923,P0579,2023-01-05 22:15:24,1,32.1,32.1,20,completed,debit_card,7.54,32.1,0.0
T001935,C01964,P0227,2023-01-05 22:21:39,1,60.95,60.95,0,completed,debit_card,0.0,60.95,0.0
T077375,C04995,P0005,2023-01-05 22:38:20,1,26.06,26.06,0,completed,credit_card,9.19,26.06,0.0
T043564,C03521,P0912,2023-01-05 22:57:16,1,30.55,30.55,0,completed,paypal,7.12,30.55,0.0
T119493,C07592,P0282,2023-01-05 23:23:05,1,53.92,53.92,0,completed,google_pay,0.0,53.92,0.0
T112391,C04913,P0471,2023-01-05 23:33:02,1,42.43,42.43,0,completed,apple_pay,9.03,42.43,0.0
T114562,C04246,P0047,2023-01-05 23:51:11,2,35.22,70.44,0,completed,credit_card,0.0,70.44,0.0
T001643,C02160,P0125,2023-01-06 00:02:37,2,33.36,66.72,0,completed,credit_card,0.0,66.72,0.0
T076318,C06793,P0458,2023-01-06 00:03:02,1,12.92,12.92,0,completed,credit_card,7.65,12.92,0.0
T032192,C04122,P0940,2023-01-06 00:07:55,1,70.61,70.61,15,completed,credit_card,0.0,70.61,0.0
T030570,C07437,P0314,2023-01-06 00:08:30,1,27.22,27.22,10,completed,credit_card,8.42,27.22,0.0
T060164,C08390,P0131,2023-01-06 01:04:40,1,4.73,4.73,30,completed,credit_card,7.66,4.73,0.0
T004221,C02154,P0879,2023-01-06 01:34:35,1,21.68,21.68,0,completed,credit_card,5.09,21.68,0.0
T068667,C01985,P0479,2023-01-06 01:51:55,1,23.73,23.73,0,completed,google_pay,5.2,23.73,0.0
T046360,C04764,P0820,2023-01-06 02:00:07,1,47.24,47.24,0,completed,google_pay,7.81,47.24,0.0
T084451,C08194,P0559,2023-01-06 02:26:58,1,27.54,27.54,0,completed,debit_card,4.45,27.54,0.0
T013171,C07654,P0901,2023-01-06 02:56:07,1,36.48,36.48,40,completed,credit_card,9.5,36.48,0.0
T092273,C00816,P0708,2023-01-06 02:56:30,1,29.54,29.54,0,completed,paypal,8.05,29.54,0.0
T011282,C08217,P0345,2023-01-06 03:07:00,1,10.87,10.87,0,completed,paypal,9.28,10.87,0.0
T023098,C04101,P0618,2023-01-06 03:27:40,1,81.51,81.51,0,completed,paypal,0.0,81.51,0.0
T016712,C05956,P0700,2023-01-06 03:32:26,1,56.02,56.02,0,completed,paypal,0.0,56.02,0.0
T049931,C08166,P0514,2023-01-06 03:37:16,3,38.85,116.56,5,completed,debit_card,0.0,116.55000000000001,0.009999999999990905
T119691,C06090,P0614,2023-01-06 03:47:01,1,59.82,59.82,5,completed,credit_card,0.0,59.82,0.0
T108420,C07777,P0594,2023-01-06 04:03:44,1,21.46,21.46,50,completed,credit_card,5.96,21.46,0.0
T037604,C06534,P0950,2023-01-06 04:11:30,1,24.14,24.14,40,completed,apple_pay,8.26,24.14,0.0
T083170,C06065,P0399,2023-01-06 04:41:23,1,38.63,38.63,0,completed,debit_card,4.78,38.63,0.0
T001840,C06072,P0339,2023-01-06 04:42:23,1,17.78,17.78,0,completed,debit_card,4.43,17.78,0.0
T082334,C02164,P0979,2023-01-06 05:20:43,2,18.91,37.82,0,completed,credit_card,8.05,37.82,0.0
T097165,C04201,P0152,2023-01-06 05:37:40,1,5.32,5.32,0,completed,google_pay,9.24,5.32,0.0
T087473,C05258,P0871,2023-01-06 05:38:59,1,41.74,41.74,0,completed,paypal,8.75,41.74,0.0
T028603,C09595,P0631,2023-01-06 05:50:52,1,53.18,53.18,0,completed,bank_transfer,0.0,53.18,0.0
T055675,C07557,P0560,2023-01-06 05:53:51,1,47.0,47.0,15,completed,paypal,9.32,47.0,0.0
