customer_id,churn_probability,risk_level,monetary,frequency,recency_days,has_purchase,customer_value,priority
C00141,0.4171483444906733,Medium Risk,395.37,9.0,19.0,True,Lower Value,Medium Priority
C05904,0.4171020149864715,Medium Risk,197.53,7.0,43.0,True,Lower Value,Medium Priority
C07447,0.41696619004058555,Medium Risk,287.23,8.0,60.0,True,Lower Value,Medium Priority
C03931,0.4157488012038876,Medium Risk,367.92,10.0,59.0,True,Lower Value,Medium Priority
C05924,0.41543190003159264,Medium Risk,438.78,10.0,139.0,True,High Value,Medium Priority
C09917,0.4152778553909222,Medium Risk,1359.96,7.0,23.0,True,High Value,Medium Priority
C08294,0.4152725979530785,Medium Risk,908.78,9.0,90.0,True,High Value,Medium Priority
C02191,0.4152228037552552,Medium Risk,878.57,8.0,77.0,True,High Value,Medium Priority
C00297,0.4148718918998752,Medium Risk,342.01,8.0,103.0,True,Lower Value,Medium Priority
C03753,0.41486212988737786,Medium Risk,363.99,8.0,197.0,True,Lower Value,Medium Priority
C02860,0.41459207876295445,Medium Risk,622.56,5.0,480.0,True,High Value,Medium Priority
C07947,0.4145680460554894,Medium Risk,880.09,8.0,9.0,True,High Value,Medium Priority
C05093,0.4140280791354231,Medium Risk,145.26,5.0,223.0,True,Lower Value,Medium Priority
C03978,0.4137414795351996,Medium Risk,741.73,7.0,123.0,True,High Value,Medium Priority
C04298,0.41365612268862156,Medium Risk,531.71,7.0,2.0,True,High Value,Medium Priority
C07173,0.4134320484302776,Medium Risk,602.92,8.0,57.0,True,High Value,Medium Priority
C06446,0.4133655159774526,Medium Risk,392.89,10.0,55.0,True,Lower Value,Medium Priority
C00932,0.4130739865662911,Medium Risk,759.02,6.0,16.0,True,High Value,Medium Priority
C06943,0.413048560589821,Medium Risk,436.05,7.0,24.0,True,High Value,Medium Priority
C02009,0.4122377961823963,Medium Risk,493.5,8.0,48.0,True,High Value,Medium Priority
C04163,0.41210724376079483,Medium Risk,1248.83,13.0,2.0,True,High Value,Medium Priority
C04055,0.4115165615918561,Medium Risk,367.78,7.0,170.0,True,Lower Value,Medium Priority
C06890,0.41146806949125403,Medium Risk,328.6,6.0,182.0,True,Lower Value,Medium Priority
C08135,0.4112005351239506,Medium Risk,317.15,6.0,14.0,True,Lower Value,Medium Priority
C02816,0.41084514702816727,Medium Risk,120.55,5.0,458.0,True,Lower Value,Medium Priority
C06328,0.4107485430292954,Medium Risk,1355.67,10.0,23.0,True,High Value,Medium Priority
C02661,0.4106924560012237,Medium Risk,165.56,7.0,310.0,True,Lower Value,Medium Priority
C03394,0.4105081050351221,Medium Risk,875.41,7.0,48.0,True,High Value,Medium Priority
C02766,0.41046872723655226,Medium Risk,931.75,13.0,25.0,True,High Value,Medium Priority
C07222,0.41034327333392345,Medium Risk,495.32,7.0,48.0,True,High Value,Medium Priority
C05111,0.4095663131183341,Medium Risk,883.17,5.0,209.0,True,High Value,Medium Priority
C08867,0.4095460018274598,Medium Risk,911.69,13.0,18.0,True,High Value,Medium Priority
C06830,0.40944595302410075,Medium Risk,542.25,8.0,101.0,True,High Value,Medium Priority
C06857,0.4089935542838479,Medium Risk,415.35,5.0,243.0,True,Lower Value,Medium Priority
C06837,0.4089770362193596,Medium Risk,536.74,7.0,30.0,True,High Value,Medium Priority
C05898,0.4088454078606726,Medium Risk,303.87,6.0,98.0,True,Lower Value,Medium Priority
C06103,0.408799997720019,Medium Risk,243.17,7.0,214.0,True,Lower Value,Medium Priority
C05321,0.4087950595565188,Medium Risk,576.6,6.0,50.0,True,High Value,Medium Priority
C08040,0.40818896793390375,Medium Risk,1741.9199999999998,11.0,61.0,True,High Value,Medium Priority
C05398,0.4081304507730337,Medium Risk,621.97,7.0,47.0,True,High Value,Medium Priority
C06161,0.4080394942643588,Medium Risk,529.69,5.0,120.0,True,High Value,Medium Priority
C03611,0.4078484156981643,Medium Risk,389.59,6.0,62.0,True,Lower Value,Medium Priority
C02392,0.4075078254087556,Medium Risk,233.83,6.0,97.0,True,Lower Value,Medium Priority
C08441,0.4073327752504546,Medium Risk,394.15,6.0,62.0,True,Lower Value,Medium Priority
C08468,0.40723690704185483,Medium Risk,1068.54,9.0,29.0,True,High Value,Medium Priority
C01561,0.4069847926380455,Medium Risk,672.51,8.0,67.0,True,High Value,Medium Priority
C09140,0.4068744987609451,Medium Risk,615.27,11.0,84.0,True,High Value,Medium Priority
C01127,0.40649394314092435,Medium Risk,870.9300000000001,11.0,72.0,True,High Value,Medium Priority
C09741,0.4061580667746076,Medium Risk,473.41,7.0,96.0,True,High Value,Medium Priority
C01917,0.405406182303153,Medium Risk,313.84,4.0,307.0,True,Lower Value,Medium Priority
C08557,0.4051596298039863,Medium Risk,226.99,6.0,83.0,True,Lower Value,Medium Priority
C00652,0.4050363466690171,Medium Risk,1307.14,10.0,7.0,True,High Value,Medium Priority
C04868,0.404108581621936,Medium Risk,1471.03,8.0,36.0,True,High Value,Medium Priority
C02399,0.4033055649137488,Medium Risk,138.57,4.0,496.0,True,Lower Value,Medium Priority
C08373,0.40303072213048513,Medium Risk,431.09,6.0,1.0,True,High Value,Medium Priority
C03517,0.40265206119892744,Medium Risk,325.88,4.0,57.0,True,Lower Value,Medium Priority
C08097,0.4024349947246283,Medium Risk,477.71,7.0,50.0,True,High Value,Medium Priority
C01372,0.4023773954681466,Medium Risk,300.3,6.0,10.0,True,Lower Value,Medium Priority
C07745,0.4022640024673941,Medium Risk,268.83,7.0,65.0,True,Lower Value,Medium Priority
C02723,0.401801243192121,Medium Risk,202.69,6.0,148.0,True,Lower Value,Medium Priority
C08011,0.40173977086371315,Medium Risk,503.56,7.0,199.0,True,High Value,Medium Priority
C07381,0.4015139232495406,Medium Risk,696.86,7.0,186.0,True,High Value,Medium Priority
C00751,0.40148472798462376,Medium Risk,786.59,10.0,94.0,True,High Value,Medium Priority
C07130,0.4014114314914042,Medium Risk,349.25,8.0,39.0,True,Lower Value,Medium Priority
C05507,0.40127338050812844,Medium Risk,130.1,6.0,249.0,True,Lower Value,Medium Priority
C04843,0.4012530783270764,Medium Risk,698.35,9.0,75.0,True,High Value,Medium Priority
C01351,0.40104091593599994,Medium Risk,439.45,6.0,133.0,True,High Value,Medium Priority
C08743,0.40092195836512007,Medium Risk,1224.85,11.0,98.0,True,High Value,Medium Priority
C06491,0.4001523781415785,Medium Risk,539.85,6.0,172.0,True,High Value,Medium Priority
C03272,0.39978832159591654,Low Risk,271.87,5.0,43.0,True,Lower Value,Low Priority
C02757,0.39964706296166747,Low Risk,344.08000000000004,8.0,56.0,True,Lower Value,Low Priority
C09096,0.39963303183845666,Low Risk,935.49,7.0,60.0,True,High Value,Low Priority
C01014,0.39955659439479185,Low Risk,454.21,5.0,79.0,True,High Value,Low Priority
C03567,0.39952296625997985,Low Risk,410.8,6.0,121.0,True,Lower Value,Low Priority
C08339,0.3994520286550299,Low Risk,518.53,10.0,168.0,True,High Value,Low Priority
C06302,0.3994394409509836,Low Risk,409.93,8.0,118.0,True,Lower Value,Low Priority
C08822,0.3992874182319796,Low Risk,1203.89,9.0,8.0,True,High Value,Low Priority
C00566,0.3989999412183633,Low Risk,536.58,8.0,57.0,True,High Value,Low Priority
C04815,0.3988711204412169,Low Risk,180.46,4.0,176.0,True,Lower Value,Low Priority
C00493,0.39866351895450447,Low Risk,506.09,11.0,142.0,True,High Value,Low Priority
C08525,0.39791690209989367,Low Risk,545.47,6.0,300.0,True,High Value,Low Priority
C08138,0.39788918228093934,Low Risk,354.38,7.0,9.0,True,Lower Value,Low Priority
C00832,0.39689221338440006,Low Risk,448.91,10.0,108.0,True,High Value,Low Priority
C00323,0.39644219928537366,Low Risk,488.77,7.0,186.0,True,High Value,Low Priority
C01362,0.3960028690783395,Low Risk,669.84,8.0,23.0,True,High Value,Low Priority
C05076,0.3958975083498449,Low Risk,363.72,10.0,13.0,True,Lower Value,Low Priority
C03084,0.39561152865349086,Low Risk,694.83,8.0,14.0,True,High Value,Low Priority
C02207,0.3953766895326479,Low Risk,983.35,11.0,117.0,True,High Value,Low Priority
C06355,0.3953424421299148,Low Risk,455.87,8.0,32.0,True,High Value,Low Priority
C09245,0.39477034354118945,Low Risk,89.83,3.0,267.0,True,Lower Value,Low Priority
C01679,0.3946215756560824,Low Risk,717.1,6.0,87.0,True,High Value,Low Priority
C05039,0.3945630723103263,Low Risk,152.72,7.0,82.0,True,Lower Value,Low Priority
C05705,0.39432732512529495,Low Risk,645.95,8.0,60.0,True,High Value,Low Priority
C00620,0.39379732593375827,Low Risk,142.70000000000002,6.0,9.0,True,Lower Value,Low Priority
C00499,0.392986917048236,Low Risk,112.46,4.0,74.0,True,Lower Value,Low Priority
C01629,0.3927328179590792,Low Risk,1213.48,12.0,22.0,True,High Value,Low Priority
C04878,0.3919230551347712,Low Risk,695.0,9.0,36.0,True,High Value,Low Priority
C00665,0.3918907558883778,Low Risk,495.21,8.0,114.0,True,High Value,Low Priority
C04092,0.3914724786750322,Low Risk,382.04,8.0,54.0,True,Lower Value,Low Priority
C00433,0.39126430521553246,Low Risk,661.69,12.0,60.0,True,High Value,Low Priority
C09875,0.39114093143357753,Low Risk,888.1800000000001,8.0,214.0,True,High Value,Low Priority
C05468,0.39076517374595376,Low Risk,681.24,7.0,111.0,True,High Value,Low Priority
C02733,0.39049361181569825,Low Risk,241.52,6.0,21.0,True,Lower Value,Low Priority
C06534,0.39048611243036535,Low Risk,329.17,6.0,119.0,True,Lower Value,Low Priority
C02518,0.390316264723263,Low Risk,541.5,10.0,36.0,True,High Value,Low Priority
C07166,0.3901909747412111,Low Risk,413.44,8.0,112.0,True,Lower Value,Low Priority
C02229,0.38989490033932195,Low Risk,470.93,9.0,142.0,True,High Value,Low Priority
C03402,0.3898419445875338,Low Risk,458.02,9.0,8.0,True,High Value,Low Priority
C04986,0.3896529464805981,Low Risk,417.08,6.0,131.0,True,Lower Value,Low Priority
C03213,0.38936124616371354,Low Risk,1443.83,10.0,91.0,True,High Value,Low Priority
C05260,0.3890073824823141,Low Risk,723.11,8.0,5.0,True,High Value,Low Priority
C07537,0.3880108425205949,Low Risk,1122.14,7.0,44.0,True,High Value,Low Priority
C03246,0.387255510491113,Low Risk,1000.01,10.0,22.0,True,High Value,Low Priority
C06243,0.38724567726742287,Low Risk,803.78,10.0,46.0,True,High Value,Low Priority
C06599,0.38716812363930014,Low Risk,314.32,9.0,33.0,True,Lower Value,Low Priority
C01268,0.3870432707371336,Low Risk,453.16,7.0,79.0,True,High Value,Low Priority
C08930,0.38704113160901255,Low Risk,1491.79,6.0,75.0,True,High Value,Low Priority
C04222,0.3869804770740041,Low Risk,304.85,6.0,71.0,True,Lower Value,Low Priority
C01354,0.38632377657089434,Low Risk,549.55,13.0,60.0,True,High Value,Low Priority
C04448,0.38603072972194674,Low Risk,523.12,12.0,1.0,True,High Value,Low Priority
C07396,0.3858690480792769,Low Risk,790.26,10.0,38.0,True,High Value,Low Priority
C08103,0.38578818008325,Low Risk,527.39,9.0,98.0,True,High Value,Low Priority
C09362,0.38538612231485736,Low Risk,678.4200000000001,7.0,138.0,True,High Value,Low Priority
C07205,0.3852359207381818,Low Risk,404.96,6.0,4.0,True,Lower Value,Low Priority
C06183,0.38513224894796544,Low Risk,153.09,6.0,25.0,True,Lower Value,Low Priority
C04709,0.38487025451119306,Low Risk,399.96,8.0,41.0,True,Lower Value,Low Priority
C00089,0.384504160469537,Low Risk,685.12,8.0,10.0,True,High Value,Low Priority
C05489,0.3831128380699373,Low Risk,193.7,6.0,71.0,True,Lower Value,Low Priority
C09983,0.38302368881355786,Low Risk,503.71,8.0,73.0,True,High Value,Low Priority
C05643,0.38269428160027186,Low Risk,833.62,9.0,34.0,True,High Value,Low Priority
C07795,0.38261378566342985,Low Risk,352.01,8.0,104.0,True,Lower Value,Low Priority
C05023,0.38243855606708665,Low Risk,937.5,13.0,25.0,True,High Value,Low Priority
C08752,0.38104151229324845,Low Risk,309.99,8.0,9.0,True,Lower Value,Low Priority
C00330,0.38087294820191586,Low Risk,396.0,8.0,86.0,True,Lower Value,Low Priority
C01326,0.3806916005635561,Low Risk,99.77,5.0,449.0,True,Lower Value,Low Priority
C02571,0.380583944269908,Low Risk,331.87,8.0,151.0,True,Lower Value,Low Priority
C02307,0.37982188415752477,Low Risk,624.77,9.0,142.0,True,High Value,Low Priority
C04892,0.3797841122371712,Low Risk,378.16,7.0,117.0,True,Lower Value,Low Priority
C01785,0.3795191520055146,Low Risk,420.6,8.0,44.0,True,Lower Value,Low Priority
C06526,0.37939288902772494,Low Risk,1206.76,9.0,134.0,True,High Value,Low Priority
C09227,0.3793819146945689,Low Risk,597.33,8.0,180.0,True,High Value,Low Priority
C06782,0.3789978655171058,Low Risk,244.77,8.0,135.0,True,Lower Value,Low Priority
C08784,0.3786452943222708,Low Risk,652.53,6.0,85.0,True,High Value,Low Priority
C02642,0.37841524502237056,Low Risk,744.58,8.0,16.0,True,High Value,Low Priority
C05753,0.3783863480779696,Low Risk,242.52,7.0,6.0,True,Lower Value,Low Priority
C03134,0.3781715497985628,Low Risk,230.88,6.0,93.0,True,Lower Value,Low Priority
C05150,0.37760657574387246,Low Risk,2581.03,9.0,206.0,True,High Value,Low Priority
C03437,0.3761822608369141,Low Risk,438.8,4.0,287.0,True,High Value,Low Priority
C06380,0.3752669287781569,Low Risk,268.39000000000004,7.0,83.0,True,Lower Value,Low Priority
C02595,0.37493715157678126,Low Risk,1016.9,9.0,1.0,True,High Value,Low Priority
C08416,0.37434489536542637,Low Risk,191.51,6.0,146.0,True,Lower Value,Low Priority
C03247,0.3743069769110556,Low Risk,1857.83,9.0,12.0,True,High Value,Low Priority
C01282,0.37387194838970383,Low Risk,556.75,8.0,23.0,True,High Value,Low Priority
C08405,0.3738675076632272,Low Risk,1659.98,7.0,143.0,True,High Value,Low Priority
C07478,0.37335486695283804,Low Risk,674.4499999999999,8.0,27.0,True,High Value,Low Priority
C01495,0.3730874240142602,Low Risk,648.13,13.0,34.0,True,High Value,Low Priority
C06761,0.3727960952561796,Low Risk,1018.29,12.0,126.0,True,High Value,Low Priority
C00791,0.372509964833551,Low Risk,744.74,11.0,45.0,True,High Value,Low Priority
C00193,0.37238448883744907,Low Risk,337.86,9.0,50.0,True,Lower Value,Low Priority
C07065,0.3722174230151132,Low Risk,691.68,9.0,151.0,True,High Value,Low Priority
C06699,0.3720718129127313,Low Risk,606.64,9.0,125.0,True,High Value,Low Priority
C04932,0.3718774164764791,Low Risk,651.25,7.0,238.0,True,High Value,Low Priority
C09435,0.3717309194591372,Low Risk,173.18,6.0,26.0,True,Lower Value,Low Priority
C05692,0.37133176441210675,Low Risk,1120.5,9.0,77.0,True,High Value,Low Priority
C07227,0.3711267220440625,Low Risk,365.87,6.0,285.0,True,Lower Value,Low Priority
C05405,0.371045323628592,Low Risk,382.01,8.0,125.0,True,Lower Value,Low Priority
C04183,0.3705133419919224,Low Risk,856.5600000000001,8.0,37.0,True,High Value,Low Priority
C08182,0.3702096088109263,Low Risk,549.95,8.0,73.0,True,High Value,Low Priority
C04556,0.3699315651730997,Low Risk,434.93,9.0,63.0,True,High Value,Low Priority
C06050,0.3696973563746515,Low Risk,359.36,9.0,261.0,True,Lower Value,Low Priority
C05820,0.36956484087592945,Low Risk,843.9,8.0,225.0,True,High Value,Low Priority
C06074,0.36836499246530136,Low Risk,890.11,10.0,8.0,True,High Value,Low Priority
C03471,0.36830196432369083,Low Risk,751.96,12.0,39.0,True,High Value,Low Priority
C05660,0.36824221429213766,Low Risk,532.34,11.0,21.0,True,High Value,Low Priority
C07046,0.36809087564807835,Low Risk,518.4,12.0,64.0,True,High Value,Low Priority
C03820,0.36793385827731073,Low Risk,924.95,9.0,11.0,True,High Value,Low Priority
C01173,0.36789859505987277,Low Risk,301.21,12.0,12.0,True,Lower Value,Low Priority
C05331,0.3670594759829457,Low Risk,725.87,6.0,47.0,True,High Value,Low Priority
C09325,0.36697737741221975,Low Risk,414.62,7.0,29.0,True,Lower Value,Low Priority
C07288,0.366171706828573,Low Risk,1891.11,8.0,37.0,True,High Value,Low Priority
C06582,0.36537014173238214,Low Risk,581.99,8.0,196.0,True,High Value,Low Priority
C04236,0.36532819942286976,Low Risk,753.55,8.0,27.0,True,High Value,Low Priority
C02942,0.36495765111995926,Low Risk,422.13,10.0,70.0,True,Lower Value,Low Priority
C01936,0.3649537922712047,Low Risk,554.31,6.0,141.0,True,High Value,Low Priority
C09076,0.3648966876386591,Low Risk,134.38,4.0,116.0,True,Lower Value,Low Priority
C05689,0.36484598269439156,Low Risk,411.64,9.0,14.0,True,Lower Value,Low Priority
C07154,0.3648065129680551,Low Risk,1215.17,11.0,19.0,True,High Value,Low Priority
C01968,0.3646799672452337,Low Risk,315.16,7.0,188.0,True,Lower Value,Low Priority
C00466,0.36444503331037165,Low Risk,745.37,13.0,87.0,True,High Value,Low Priority
C08210,0.3637082081355312,Low Risk,1729.59,7.0,22.0,True,High Value,Low Priority
C04380,0.36301588779779914,Low Risk,272.15,8.0,81.0,True,Lower Value,Low Priority
C08804,0.3628734060295052,Low Risk,303.62,9.0,137.0,True,Lower Value,Low Priority
C01827,0.36277610935196347,Low Risk,486.8200000000001,10.0,120.0,True,High Value,Low Priority
C09054,0.36143664216961024,Low Risk,979.78,14.0,36.0,True,High Value,Low Priority
C09718,0.3614111030428822,Low Risk,1349.84,11.0,144.0,True,High Value,Low Priority
C09053,0.3611846354658165,Low Risk,462.92,7.0,107.0,True,High Value,Low Priority
C08195,0.361154439173977,Low Risk,805.76,11.0,5.0,True,High Value,Low Priority
C03061,0.36036850213797195,Low Risk,203.57,5.0,30.0,True,Lower Value,Low Priority
C08898,0.35893091329807814,Low Risk,721.43,9.0,56.0,True,High Value,Low Priority
C05776,0.35885842259003076,Low Risk,423.52,10.0,167.0,True,High Value,Low Priority
C08377,0.3576507792306414,Low Risk,296.5,5.0,35.0,True,Lower Value,Low Priority
C07657,0.3570676374766352,Low Risk,271.84000000000003,8.0,63.0,True,Lower Value,Low Priority
C05024,0.35673947548844837,Low Risk,807.21,5.0,6.0,True,High Value,Low Priority
C06871,0.35658556126876134,Low Risk,343.14,5.0,25.0,True,Lower Value,Low Priority
C03301,0.35642924843789714,Low Risk,540.29,10.0,122.0,True,High Value,Low Priority
C04063,0.35614854580607863,Low Risk,609.23,8.0,36.0,True,High Value,Low Priority
C01622,0.35602945040231093,Low Risk,651.86,9.0,224.0,True,High Value,Low Priority
C08288,0.3559006201827555,Low Risk,225.88,6.0,85.0,True,Lower Value,Low Priority
C08861,0.3558055539998188,Low Risk,1519.7600000000002,7.0,94.0,True,High Value,Low Priority
C03009,0.35574253454355126,Low Risk,812.6899999999999,8.0,21.0,True,High Value,Low Priority
C05979,0.35569619914797423,Low Risk,532.17,8.0,35.0,True,High Value,Low Priority
C03277,0.3553617520534795,Low Risk,1844.67,12.0,4.0,True,High Value,Low Priority
C06275,0.355112895290426,Low Risk,810.7900000000001,10.0,3.0,True,High Value,Low Priority
C02565,0.3550771728547978,Low Risk,331.54,9.0,68.0,True,Lower Value,Low Priority
C03737,0.3542745484080219,Low Risk,897.65,12.0,61.0,True,High Value,Low Priority
C09594,0.3540035223670797,Low Risk,852.4399999999999,10.0,2.0,True,High Value,Low Priority
C03316,0.35392959400285673,Low Risk,934.88,12.0,80.0,True,High Value,Low Priority
C02568,0.353694965689538,Low Risk,737.8399999999999,7.0,22.0,True,High Value,Low Priority
C05246,0.3530796787081228,Low Risk,801.41,10.0,98.0,True,High Value,Low Priority
C04031,0.3529253483597304,Low Risk,826.7,9.0,58.0,True,High Value,Low Priority
C05599,0.35262623204059246,Low Risk,1176.46,11.0,113.0,True,High Value,Low Priority
C01264,0.3524011522931974,Low Risk,723.02,12.0,57.0,True,High Value,Low Priority
C08724,0.35228715486989337,Low Risk,212.77,8.0,176.0,True,Lower Value,Low Priority
C03073,0.35224624055017034,Low Risk,1177.5500000000002,8.0,97.0,True,High Value,Low Priority
C05752,0.3522163307339058,Low Risk,388.51,7.0,62.0,True,Lower Value,Low Priority
C09367,0.3518207004414994,Low Risk,616.0799999999999,8.0,241.0,True,High Value,Low Priority
C00300,0.35142781623267777,Low Risk,479.39,14.0,9.0,True,High Value,Low Priority
C08150,0.3512608922496261,Low Risk,1210.62,9.0,141.0,True,High Value,Low Priority
C05336,0.35092255352499446,Low Risk,280.09,11.0,180.0,True,Lower Value,Low Priority
C00943,0.35084411737800203,Low Risk,896.54,11.0,2.0,True,High Value,Low Priority
C09182,0.35009380470599516,Low Risk,1346.3,11.0,41.0,True,High Value,Low Priority
C07685,0.34977133108358544,Low Risk,378.14,9.0,17.0,True,Lower Value,Low Priority
C02597,0.34932019945718373,Low Risk,1236.58,12.0,4.0,True,High Value,Low Priority
C09402,0.3491582810712485,Low Risk,1394.57,10.0,39.0,True,High Value,Low Priority
C02268,0.34911908919963275,Low Risk,2296.48,9.0,61.0,True,High Value,Low Priority
C01207,0.34911246491341846,Low Risk,733.23,9.0,117.0,True,High Value,Low Priority
C05720,0.3470832159910964,Low Risk,717.85,9.0,61.0,True,High Value,Low Priority
C08041,0.34685255224129735,Low Risk,504.3,10.0,16.0,True,High Value,Low Priority
C04131,0.34621111397738263,Low Risk,434.62,6.0,59.0,True,High Value,Low Priority
C03146,0.34574076207850585,Low Risk,433.89,9.0,13.0,True,High Value,Low Priority
C03274,0.34553223542145034,Low Risk,116.11,4.0,76.0,True,Lower Value,Low Priority
C04138,0.34506140317248457,Low Risk,553.1899999999999,11.0,20.0,True,High Value,Low Priority
C08383,0.34433406691502394,Low Risk,983.63,11.0,84.0,True,High Value,Low Priority
C06740,0.34331024376906843,Low Risk,2511.7,12.0,129.0,True,High Value,Low Priority
C08619,0.3431085509143878,Low Risk,466.55,9.0,177.0,True,High Value,Low Priority
C00792,0.3427440780101276,Low Risk,202.93,8.0,50.0,True,Lower Value,Low Priority
C08723,0.34247533123709933,Low Risk,174.56,9.0,45.0,True,Lower Value,Low Priority
C06510,0.34227682615129906,Low Risk,1202.71,10.0,30.0,True,High Value,Low Priority
C09266,0.3409021075525034,Low Risk,941.14,12.0,40.0,True,High Value,Low Priority
C05609,0.3406891824744635,Low Risk,403.22,9.0,28.0,True,Lower Value,Low Priority
C07201,0.3406321747117122,Low Risk,2922.69,12.0,94.0,True,High Value,Low Priority
C01257,0.34061797315059306,Low Risk,343.86,7.0,44.0,True,Lower Value,Low Priority
C03241,0.3404701907474936,Low Risk,513.55,5.0,59.0,True,High Value,Low Priority
C03474,0.3404673592508106,Low Risk,1034.78,10.0,82.0,True,High Value,Low Priority
C02499,0.3403786312241907,Low Risk,423.51,9.0,9.0,True,Lower Value,Low Priority
C00671,0.33951061433782376,Low Risk,424.17,7.0,2.0,True,High Value,Low Priority
C06332,0.3384774325778666,Low Risk,1343.72,13.0,12.0,True,High Value,Low Priority
C03891,0.33826422430151803,Low Risk,508.47,9.0,108.0,True,High Value,Low Priority
C02182,0.3379180582280036,Low Risk,564.52,6.0,6.0,True,High Value,Low Priority
C04526,0.3378157255810216,Low Risk,421.89,9.0,34.0,True,Lower Value,Low Priority
C01956,0.33745462141367405,Low Risk,395.89,4.0,14.0,True,Lower Value,Low Priority
C08837,0.337431294009906,Low Risk,342.81,7.0,6.0,True,Lower Value,Low Priority
C08744,0.33706383865582834,Low Risk,479.97,10.0,61.0,True,High Value,Low Priority
C01069,0.3368641139319877,Low Risk,886.08,12.0,54.0,True,High Value,Low Priority
C02066,0.3366418243547031,Low Risk,636.7,8.0,35.0,True,High Value,Low Priority
C05976,0.33637853672959744,Low Risk,541.21,9.0,15.0,True,High Value,Low Priority
C08534,0.33634030589711605,Low Risk,865.0999999999999,8.0,129.0,True,High Value,Low Priority
C00146,0.3359678913601854,Low Risk,808.11,11.0,59.0,True,High Value,Low Priority
C06954,0.335511375310195,Low Risk,925.45,13.0,26.0,True,High Value,Low Priority
C03902,0.33538246283516693,Low Risk,2157.73,11.0,41.0,True,High Value,Low Priority
C02153,0.3348875656212001,Low Risk,534.91,9.0,1.0,True,High Value,Low Priority
C07404,0.3348476997847278,Low Risk,982.99,8.0,97.0,True,High Value,Low Priority
C08805,0.33448956780807276,Low Risk,1553.85,10.0,84.0,True,High Value,Low Priority
C05491,0.33444865656452083,Low Risk,817.74,8.0,180.0,True,High Value,Low Priority
C06353,0.3341541193547869,Low Risk,956.28,11.0,14.0,True,High Value,Low Priority
C02611,0.333950954195536,Low Risk,584.6,13.0,93.0,True,High Value,Low Priority
C05589,0.33363049194371047,Low Risk,512.34,8.0,8.0,True,High Value,Low Priority
C07515,0.3335013948107781,Low Risk,590.9200000000001,7.0,77.0,True,High Value,Low Priority
C04327,0.33300939414731795,Low Risk,840.5,14.0,16.0,True,High Value,Low Priority
C05409,0.3327800135199831,Low Risk,604.25,11.0,15.0,True,High Value,Low Priority
C00862,0.3322496814745253,Low Risk,422.4,6.0,265.0,True,Lower Value,Low Priority
C03267,0.3318573130353664,Low Risk,965.8,10.0,114.0,True,High Value,Low Priority
C06232,0.33138483517931056,Low Risk,460.14,11.0,37.0,True,High Value,Low Priority
C01967,0.3309322379170145,Low Risk,487.34,7.0,61.0,True,High Value,Low Priority
C07979,0.33092804657116276,Low Risk,774.15,12.0,22.0,True,High Value,Low Priority
C03520,0.33029323220206236,Low Risk,596.01,12.0,6.0,True,High Value,Low Priority
C02677,0.3301216843092301,Low Risk,507.56,7.0,24.0,True,High Value,Low Priority
C03341,0.33006312225018325,Low Risk,789.9,8.0,4.0,True,High Value,Low Priority
C09077,0.32977138326148037,Low Risk,243.18,6.0,70.0,True,Lower Value,Low Priority
C06931,0.3293060200469267,Low Risk,540.55,12.0,98.0,True,High Value,Low Priority
C00873,0.32928860847830554,Low Risk,522.91,11.0,28.0,True,High Value,Low Priority
C01088,0.3291385820726742,Low Risk,710.7,11.0,113.0,True,High Value,Low Priority
C03568,0.32903957635834313,Low Risk,764.54,8.0,92.0,True,High Value,Low Priority
C03713,0.3288461462517867,Low Risk,795.47,13.0,161.0,True,High Value,Low Priority
C06150,0.3282463697878875,Low Risk,1319.5,14.0,86.0,True,High Value,Low Priority
C08552,0.3281728197002539,Low Risk,694.6999999999999,10.0,87.0,True,High Value,Low Priority
C03515,0.32813443341731,Low Risk,917.42,11.0,16.0,True,High Value,Low Priority
C07236,0.32795935448328056,Low Risk,1195.24,13.0,31.0,True,High Value,Low Priority
C09442,0.3275769296826919,Low Risk,1072.42,10.0,7.0,True,High Value,Low Priority
C07026,0.32749410619688224,Low Risk,1297.03,14.0,1.0,True,High Value,Low Priority
C09633,0.3272009306346885,Low Risk,950.25,11.0,25.0,True,High Value,Low Priority
C06040,0.32719481139899603,Low Risk,211.77,6.0,32.0,True,Lower Value,Low Priority
C07081,0.3268989892425799,Low Risk,541.6,9.0,118.0,True,High Value,Low Priority
C02506,0.3262987685147629,Low Risk,343.4,6.0,171.0,True,Lower Value,Low Priority
C00606,0.32626440967943243,Low Risk,491.89,13.0,90.0,True,High Value,Low Priority
C05335,0.32591481352413365,Low Risk,815.4300000000001,9.0,110.0,True,High Value,Low Priority
C01538,0.32585993557025444,Low Risk,239.82,8.0,105.0,True,Lower Value,Low Priority
C03322,0.32574020176391355,Low Risk,987.5,13.0,70.0,True,High Value,Low Priority
C01577,0.3250493984697755,Low Risk,695.35,12.0,104.0,True,High Value,Low Priority
C02701,0.32487394392377417,Low Risk,818.53,12.0,110.0,True,High Value,Low Priority
C09196,0.32482211311858583,Low Risk,1421.17,11.0,37.0,True,High Value,Low Priority
C07249,0.32462884237880896,Low Risk,981.11,10.0,14.0,True,High Value,Low Priority
C03290,0.3233719494570788,Low Risk,1948.16,7.0,48.0,True,High Value,Low Priority
C07138,0.323275480253762,Low Risk,417.97,9.0,45.0,True,Lower Value,Low Priority
